,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position,teamName,opponent,Date
4,9,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1276,18382,430,1706,Jorginho,Arsenal,3,Midfielder,Arsenal,Everton,2023-09-17
5,9,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,45,0,0,0,1,0,0,0,0,0,0,0,-1,5.4,1.6,0.0,0.7,0,0.00,0.01,0.01,0.60,54,-647,18080,260,907,Jorginho,Arsenal,3,Midfielder,Arsenal,Spurs,2023-09-24
6,9,62,3,1,False,2023-09-30T14:00:00Z,0,4,7,9,0,0,0,0,0,0,0,0,0,0,0,3,4.0,1.3,0.0,0.5,0,0.00,0.01,0.01,0.00,54,280,18830,1240,960,Jorginho,Arsenal,3,Midfielder,Arsenal,Bournemouth,2023-09-30
7,9,71,13,2,True,2023-10-08T15:30:00Z,1,0,8,74,0,0,1,0,0,0,0,1,0,0,0,9,4.2,8.0,0.0,1.2,1,0.00,0.04,0.04,0.55,54,-602,18440,371,973,Jorginho,Arsenal,3,Midfielder,Arsenal,Man City,2023-10-08
8,9,84,7,2,False,2023-10-21T16:30:00Z,2,2,9,67,0,0,0,2,0,0,0,0,0,0,0,11,12.2,14.9,6.0,3.3,1,0.04,0.10,0.14,1.30,54,-177,18610,488,665,Jorginho,Arsenal,3,Midfielder,Arsenal,Chelsea,2023-10-21
9,9,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-42,18737,487,529,Jorginho,Arsenal,3,Midfielder,Arsenal,Sheffield Utd,2023-10-28
10,9,107,15,2,False,2023-11-04T17:30:00Z,1,0,11,78,0,0,0,1,0,0,0,0,0,0,0,13,5.8,15.8,3.0,2.5,1,0.05,0.05,0.10,1.09,53,-168,18754,628,796,Jorginho,Arsenal,3,Midfielder,Arsenal,Newcastle,2023-11-04
11,9,111,6,2,True,2023-11-11T15:00:00Z,3,1,12,90,0,0,0,1,0,0,0,0,0,0,0,13,10.0,15.8,0.0,2.6,1,0.00,0.05,0.05,0.30,53,222,19207,734,512,Jorginho,Arsenal,3,Midfielder,Arsenal,Burnley,2023-11-11
12,9,121,4,1,False,2023-11-25T17:30:00Z,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,53,58,19539,681,623,Jorginho,Arsenal,3,Midfielder,Arsenal,Brentford,2023-11-25
13,9,131,20,1,True,2023-12-02T15:00:00Z,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-130,19517,403,533,Jorginho,Arsenal,3,Midfielder,Arsenal,Wolves,2023-12-02
14,9,146,12,0,False,2023-12-05T20:15:00Z,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-120,19493,314,434,Jorginho,Arsenal,3,Midfielder,Arsenal,Luton,2023-12-05
15,9,151,2,0,False,2023-12-09T17:30:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-363,19237,161,524,Jorginho,Arsenal,3,Midfielder,Arsenal,Aston Villa,2023-12-09
16,9,161,5,0,True,2023-12-17T14:00:00Z,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-267,19095,178,445,Jorginho,Arsenal,3,Midfielder,Arsenal,Brighton,2023-12-17
0,10,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,8740,0,0,Kiwior,Arsenal,2,Defender,Arsenal,Nott'm Forest,2023-08-12
1,10,12,8,1,False,2023-08-21T19:00:00Z,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.2,0.0,0.1,0,0.00,0.00,0.00,0.26,45,-1391,9267,233,1624,Kiwior,Arsenal,2,Defender,Arsenal,Crystal Palace,2023-08-21
2,10,21,10,1,True,2023-08-26T14:00:00Z,2,2,3,90,0,0,0,2,0,0,0,0,0,0,0,11,16.0,4.7,14.0,3.5,1,0.32,0.03,0.35,0.53,44,-758,9160,332,1090,Kiwior,Arsenal,2,Defender,Arsenal,Fulham,2023-08-26
3,10,31,14,0,True,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-103,9583,745,848,Kiwior,Arsenal,2,Defender,Arsenal,Man Utd,2023-09-03
4,10,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-413,9553,368,781,Kiwior,Arsenal,2,Defender,Arsenal,Everton,2023-09-17
5,10,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-444,9209,106,550,Kiwior,Arsenal,2,Defender,Arsenal,Spurs,2023-09-24
6,10,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-233,9083,262,495,Kiwior,Arsenal,2,Defender,Arsenal,Bournemouth,2023-09-30
7,10,71,13,0,True,2023-10-08T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-317,8886,155,472,Kiwior,Arsenal,2,Defender,Arsenal,Man City,2023-10-08
8,10,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-207,8796,154,361,Kiwior,Arsenal,2,Defender,Arsenal,Chelsea,2023-10-21
9,10,91,17,6,True,2023-10-28T14:00:00Z,5,0,10,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,1.5,2.0,1.7,1,0.00,0.02,0.02,0.03,43,-188,8667,121,309,Kiwior,Arsenal,2,Defender,Arsenal,Sheffield Utd,2023-10-28
10,10,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,491,9289,765,274,Kiwior,Arsenal,2,Defender,Arsenal,Newcastle,2023-11-04
11,10,111,6,1,True,2023-11-11T15:00:00Z,3,1,12,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.05,43,-40,9294,346,386,Kiwior,Arsenal,2,Defender,Arsenal,Burnley,2023-11-11
12,10,121,4,0,False,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-93,9257,262,355,Kiwior,Arsenal,2,Defender,Arsenal,Brentford,2023-11-25
13,10,131,20,1,True,2023-12-02T15:00:00Z,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.00,43,-136,9160,140,276,Kiwior,Arsenal,2,Defender,Arsenal,Wolves,2023-12-02
14,10,146,12,1,False,2023-12-05T20:15:00Z,3,4,15,63,0,0,0,3,0,0,0,0,0,0,0,8,10.0,4.7,2.0,1.7,1,0.05,0.02,0.07,0.48,43,2,9201,203,201,Kiwior,Arsenal,2,Defender,Arsenal,Luton,2023-12-05
15,10,151,2,0,False,2023-12-09T17:30:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-69,9173,148,217,Kiwior,Arsenal,2,Defender,Arsenal,Aston Villa,2023-12-09
16,10,161,5,1,True,2023-12-17T14:00:00Z,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.1,0.0,0.2,0,0.00,0.00,0.00,0.02,43,-160,9086,120,280,Kiwior,Arsenal,2,Defender,Arsenal,Brighton,2023-12-17
0,12,2,16,5,True,2023-08-12T12:00:00Z,2,1,1,85,0,1,0,1,0,0,0,0,0,0,0,23,25.4,42.5,8.0,7.6,1,0.00,0.22,0.22,1.16,80,0,1204797,0,0,Martinelli,Arsenal,3,Midfielder,Arsenal,Nott'm Forest,2023-08-12
1,12,12,8,3,False,2023-08-21T19:00:00Z,0,1,2,69,0,0,1,0,0,0,0,0,0,0,0,4,0.0,7.3,17.0,2.4,1,0.11,0.04,0.15,0.34,80,66471,1416545,122756,56285,Martinelli,Arsenal,3,Midfielder,Arsenal,Crystal Palace,2023-08-21
2,12,21,10,2,True,2023-08-26T14:00:00Z,2,2,3,90,0,0,0,2,0,0,0,0,0,0,0,12,12.2,8.3,75.0,9.6,1,0.54,0.11,0.65,0.53,80,-55951,1386937,71354,127305,Martinelli,Arsenal,3,Midfielder,Arsenal,Fulham,2023-08-26
3,12,31,14,5,True,2023-09-03T15:30:00Z,3,1,4,89,0,1,0,1,0,0,0,0,0,0,0,20,22.2,27.1,27.0,7.6,1,0.14,0.16,0.30,0.96,80,-357493,1034988,15159,372652,Martinelli,Arsenal,3,Midfielder,Arsenal,Man Utd,2023-09-03
4,12,43,9,1,False,2023-09-17T15:30:00Z,0,1,5,23,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.8,4.0,0.4,1,0.00,0.01,0.01,0.00,79,-108582,949049,32553,141135,Martinelli,Arsenal,3,Midfielder,Arsenal,Everton,2023-09-17
5,12,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,78,-317175,630187,4593,321768,Martinelli,Arsenal,3,Midfielder,Arsenal,Spurs,2023-09-24
6,12,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,77,-166167,464129,1083,167250,Martinelli,Arsenal,3,Midfielder,Arsenal,Bournemouth,2023-09-30
7,12,71,13,6,True,2023-10-08T15:30:00Z,1,0,8,45,1,0,0,0,0,0,0,0,0,0,0,25,41.2,11.5,24.0,7.7,0,0.07,0.01,0.08,0.14,77,-75089,393341,1064,76153,Martinelli,Arsenal,3,Midfielder,Arsenal,Man City,2023-10-08
8,12,84,7,2,False,2023-10-21T16:30:00Z,2,2,9,77,0,0,0,2,0,0,0,0,0,0,0,13,6.8,34.1,11.0,5.2,1,0.04,0.17,0.21,1.34,77,63024,467749,81385,18361,Martinelli,Arsenal,3,Midfielder,Arsenal,Chelsea,2023-10-21
9,12,91,17,3,True,2023-10-28T14:00:00Z,5,0,10,65,0,0,1,0,0,0,0,0,0,0,0,17,16.4,44.0,33.0,9.3,1,0.09,0.38,0.47,0.03,77,57349,528784,84930,27581,Martinelli,Arsenal,3,Midfielder,Arsenal,Sheffield Utd,2023-10-28
10,12,107,15,2,False,2023-11-04T17:30:00Z,1,0,11,90,0,0,0,1,0,0,0,0,0,0,0,11,19.0,67.0,34.0,12.0,1,0.14,0.22,0.36,1.09,77,-22549,504360,19351,41900,Martinelli,Arsenal,3,Midfielder,Arsenal,Newcastle,2023-11-04
11,12,111,6,2,True,2023-11-11T15:00:00Z,3,1,12,88,0,0,0,1,0,0,0,0,0,0,0,10,19.8,44.4,35.0,9.9,1,0.09,0.21,0.30,0.30,78,274189,796703,292745,18556,Martinelli,Arsenal,3,Midfielder,Arsenal,Burnley,2023-11-11
12,12,121,4,2,False,2023-11-25T17:30:00Z,0,1,13,78,0,0,1,0,0,0,0,1,0,0,0,2,0.0,14.8,20.0,3.3,1,0.07,0.06,0.13,1.11,78,-16900,768986,63342,80242,Martinelli,Arsenal,3,Midfielder,Arsenal,Brentford,2023-11-25
13,12,131,20,3,True,2023-12-02T15:00:00Z,2,1,14,77,0,0,1,0,0,0,0,0,0,0,0,2,0.0,15.2,19.0,3.2,1,0.13,0.05,0.18,0.58,78,-15904,755080,42279,58183,Martinelli,Arsenal,3,Midfielder,Arsenal,Wolves,2023-12-02
14,12,146,12,7,False,2023-12-05T20:15:00Z,3,4,15,63,1,0,0,3,0,0,0,0,0,0,0,22,39.6,5.4,38.0,8.3,1,0.23,0.04,0.27,0.48,78,-31208,725093,23699,54907,Martinelli,Arsenal,3,Midfielder,Arsenal,Luton,2023-12-05
15,12,151,2,2,False,2023-12-09T17:30:00Z,1,0,16,69,0,0,0,1,0,0,0,0,0,0,0,1,4.6,16.8,19.0,4.0,1,0.07,0.10,0.17,0.41,78,-19613,706571,21866,41479,Martinelli,Arsenal,3,Midfielder,Arsenal,Aston Villa,2023-12-09
16,12,161,5,3,True,2023-12-17T14:00:00Z,2,0,17,81,0,0,1,0,0,0,0,0,0,0,0,18,21.2,75.3,27.0,12.4,1,0.24,0.73,0.97,0.08,78,-63799,639816,12339,76138,Martinelli,Arsenal,3,Midfielder,Arsenal,Brighton,2023-12-17
0,13,2,16,8,True,2023-08-12T12:00:00Z,2,1,1,72,1,0,1,0,0,0,0,0,0,0,2,26,30.2,5.9,36.0,7.2,1,0.21,0.01,0.22,0.30,55,0,210426,0,0,Nketiah,Arsenal,4,Forward,Arsenal,Nott'm Forest,2023-08-12
1,13,12,8,5,False,2023-08-21T19:00:00Z,0,1,2,78,0,1,1,0,0,0,0,0,0,0,0,6,0.0,21.8,28.0,4.9,1,0.81,0.02,0.83,0.47,55,142472,488293,168491,26019,Nketiah,Arsenal,4,Forward,Arsenal,Crystal Palace,2023-08-21
2,13,21,10,5,True,2023-08-26T14:00:00Z,2,2,3,45,1,0,0,1,0,0,0,0,0,0,0,24,28.6,7.1,33.0,6.9,0,0.43,0.10,0.53,0.25,56,121675,639022,183104,61429,Nketiah,Arsenal,4,Forward,Arsenal,Fulham,2023-08-26
3,13,31,14,2,True,2023-09-03T15:30:00Z,3,1,4,75,0,0,0,1,0,0,0,0,0,0,0,8,8.2,33.1,15.0,5.6,1,0.09,0.06,0.15,0.90,56,23622,680610,101244,77622,Nketiah,Arsenal,4,Forward,Arsenal,Man Utd,2023-09-03
4,13,43,9,2,False,2023-09-17T15:30:00Z,0,1,5,65,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.9,5.0,0.4,1,0.04,0.01,0.05,0.11,56,-37846,658614,64112,101958,Nketiah,Arsenal,4,Forward,Arsenal,Everton,2023-09-17
5,13,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,0,6.0,0.9,19.0,2.6,1,0.11,0.00,0.11,1.50,56,-88917,572036,13116,102033,Nketiah,Arsenal,4,Forward,Arsenal,Spurs,2023-09-24
6,13,62,3,5,False,2023-09-30T14:00:00Z,0,4,7,68,0,1,1,0,0,0,0,0,0,0,0,16,2.6,3.2,15.0,2.1,1,0.12,0.08,0.20,0.34,55,-16870,562069,49298,66168,Nketiah,Arsenal,4,Forward,Arsenal,Bournemouth,2023-09-30
7,13,71,13,2,True,2023-10-08T15:30:00Z,1,0,8,74,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,0.8,21.0,1.6,1,0.16,0.00,0.16,0.55,55,-32592,528141,28153,60745,Nketiah,Arsenal,4,Forward,Arsenal,Man City,2023-10-08
8,13,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,22,0,0,0,0,0,0,0,1,0,0,0,-3,3.0,1.1,11.0,1.5,0,0.06,0.00,0.06,0.06,55,-15108,519082,24497,39605,Nketiah,Arsenal,4,Forward,Arsenal,Chelsea,2023-10-21
9,13,91,17,17,True,2023-10-28T14:00:00Z,5,0,10,90,3,0,1,0,0,0,0,0,0,0,3,77,100.8,2.8,74.0,17.8,1,0.96,0.02,0.98,0.03,55,-1954,520438,57360,59314,Nketiah,Arsenal,4,Forward,Arsenal,Sheffield Utd,2023-10-28
10,13,107,15,2,False,2023-11-04T17:30:00Z,1,0,11,78,0,0,0,1,0,0,0,0,0,0,0,1,0.0,13.0,15.0,2.8,1,0.15,0.01,0.16,1.09,56,337074,873042,362687,25613,Nketiah,Arsenal,4,Forward,Arsenal,Newcastle,2023-11-04
11,13,111,6,1,True,2023-11-11T15:00:00Z,3,1,12,9,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.03,57,181341,1055352,277209,95868,Nketiah,Arsenal,4,Forward,Arsenal,Burnley,2023-11-11
12,13,121,4,1,False,2023-11-25T17:30:00Z,0,1,13,24,0,0,0,0,0,0,0,0,0,0,0,3,3.0,4.7,17.0,2.5,0,0.04,0.00,0.04,0.51,57,4459,1065768,118416,113957,Nketiah,Arsenal,4,Forward,Arsenal,Brentford,2023-11-25
13,13,131,20,1,True,2023-12-02T15:00:00Z,2,1,14,23,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,1.2,4.0,0.3,0,0.52,0.00,0.52,0.13,57,-127032,935283,37520,164552,Nketiah,Arsenal,4,Forward,Arsenal,Wolves,2023-12-02
14,13,146,12,0,False,2023-12-05T20:15:00Z,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-121236,816800,18213,139449,Nketiah,Arsenal,4,Forward,Arsenal,Luton,2023-12-05
15,13,151,2,1,False,2023-12-09T17:30:00Z,1,0,16,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,4.0,0.2,0,0.05,0.00,0.05,0.09,55,-140303,676157,4688,144991,Nketiah,Arsenal,4,Forward,Arsenal,Aston Villa,2023-12-09
16,13,161,5,4,True,2023-12-17T14:00:00Z,2,0,17,9,0,1,0,0,0,0,0,0,0,0,0,15,16.4,10.3,0.0,2.7,0,0.00,0.00,0.00,0.61,54,-83978,591840,7290,91268,Nketiah,Arsenal,4,Forward,Arsenal,Brighton,2023-12-17
0,14,2,16,2,True,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,12.0,23.4,14.0,4.9,1,0.11,0.09,0.20,1.18,85,0,1941821,0,0,Ødegaard,Arsenal,3,Midfielder,Arsenal,Nott'm Forest,2023-08-12
1,14,12,8,11,False,2023-08-21T19:00:00Z,0,1,2,89,1,0,1,0,0,0,0,0,0,0,3,32,44.6,19.8,27.0,9.1,1,0.83,0.09,0.92,0.80,85,-87344,2052971,75089,162433,Ødegaard,Arsenal,3,Midfielder,Arsenal,Crystal Palace,2023-08-21
2,14,21,10,2,True,2023-08-26T14:00:00Z,2,2,3,83,0,0,0,1,0,0,0,0,0,0,0,10,11.8,12.4,24.0,4.8,1,0.11,0.14,0.25,0.29,85,68376,2222102,166740,98364,Ødegaard,Arsenal,3,Midfielder,Arsenal,Fulham,2023-08-26
3,14,31,14,7,True,2023-09-03T15:30:00Z,3,1,4,90,1,0,0,1,0,0,0,0,0,0,0,24,38.2,5.4,40.0,8.4,1,0.34,0.06,0.40,0.96,85,-228233,2020789,38052,266285,Ødegaard,Arsenal,3,Midfielder,Arsenal,Man Utd,2023-09-03
4,14,43,9,3,False,2023-09-17T15:30:00Z,0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,12,15.8,37.8,40.0,9.4,1,0.31,0.08,0.39,0.30,85,905,2102450,104639,103734,Ødegaard,Arsenal,3,Midfielder,Arsenal,Everton,2023-09-17
5,14,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,1,11.2,29.9,15.0,5.6,1,0.04,0.05,0.09,1.50,85,5787,2125864,88294,82507,Ødegaard,Arsenal,3,Midfielder,Arsenal,Spurs,2023-09-24
6,14,62,3,17,False,2023-09-30T14:00:00Z,0,4,7,90,1,2,1,0,0,0,0,0,0,0,3,56,64.8,48.3,27.0,14.0,1,0.79,0.38,1.17,0.69,85,44576,2213647,183019,138443,Ødegaard,Arsenal,3,Midfielder,Arsenal,Bournemouth,2023-09-30
7,14,71,13,3,True,2023-10-08T15:30:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,7,12.0,32.4,10.0,5.4,1,0.08,0.16,0.24,0.55,85,88758,2306616,218848,130090,Ødegaard,Arsenal,3,Midfielder,Arsenal,Man City,2023-10-08
8,14,84,7,2,False,2023-10-21T16:30:00Z,2,2,9,77,0,0,0,2,0,0,0,0,0,0,0,8,7.0,29.8,0.0,3.7,1,0.00,0.11,0.11,1.34,85,42087,2374067,126893,84806,Ødegaard,Arsenal,3,Midfielder,Arsenal,Chelsea,2023-10-21
9,14,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,85,-159675,2219658,57342,217017,Ødegaard,Arsenal,3,Midfielder,Arsenal,Sheffield Utd,2023-10-28
10,14,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,84,-289502,1929688,10562,300064,Ødegaard,Arsenal,3,Midfielder,Arsenal,Newcastle,2023-11-04
11,14,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,84,-400725,1525026,5747,406472,Ødegaard,Arsenal,3,Midfielder,Arsenal,Burnley,2023-11-11
12,14,121,4,3,False,2023-11-25T17:30:00Z,0,1,13,90,0,0,1,0,0,0,0,0,0,0,0,10,5.4,23.4,12.0,4.1,1,0.09,0.14,0.23,1.11,83,-183793,1351496,6102,189895,Ødegaard,Arsenal,3,Midfielder,Arsenal,Brentford,2023-11-25
13,14,131,20,10,True,2023-12-02T15:00:00Z,2,1,14,90,1,0,0,1,0,0,0,0,0,0,3,46,53.4,88.6,19.0,16.1,1,0.17,0.78,0.95,0.71,83,20251,1387839,49564,29313,Ødegaard,Arsenal,3,Midfielder,Arsenal,Wolves,2023-12-02
14,14,146,12,5,False,2023-12-05T20:15:00Z,3,4,15,90,0,1,0,3,0,0,0,0,0,0,0,24,35.2,72.0,18.0,12.5,1,0.06,0.44,0.50,0.50,83,108642,1504214,118096,9454,Ødegaard,Arsenal,3,Midfielder,Arsenal,Luton,2023-12-05
15,14,151,2,2,False,2023-12-09T17:30:00Z,1,0,16,90,0,0,0,1,0,0,0,0,0,0,0,9,8.6,19.9,26.0,5.5,1,0.38,0.14,0.52,0.51,83,16295,1520776,50180,33885,Ødegaard,Arsenal,3,Midfielder,Arsenal,Aston Villa,2023-12-09
16,14,161,5,3,True,2023-12-17T14:00:00Z,2,0,17,90,0,0,1,0,0,0,0,0,0,0,0,13,14.2,51.2,42.0,10.7,1,0.42,0.12,0.54,0.69,84,17419,1547514,60647,43228,Ødegaard,Arsenal,3,Midfielder,Arsenal,Brighton,2023-12-17
0,15,2,16,2,True,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,18,23.8,27.6,2.0,5.3,1,0.00,0.06,0.06,1.18,50,0,31892,0,0,Thomas,Arsenal,3,Midfielder,Arsenal,Nott'm Forest,2023-08-12
1,15,12,8,3,False,2023-08-21T19:00:00Z,0,1,2,90,0,0,1,0,0,0,0,0,0,0,0,21,18.6,24.1,13.0,5.6,1,0.07,0.05,0.12,1.06,50,-2840,36762,3462,6302,Thomas,Arsenal,3,Midfielder,Arsenal,Crystal Palace,2023-08-21
2,15,21,10,1,True,2023-08-26T14:00:00Z,2,2,3,55,0,0,0,1,0,0,0,0,0,0,0,16,11.0,6.5,0.0,1.8,1,0.00,0.08,0.08,0.29,50,-3509,35427,2082,5591,Thomas,Arsenal,3,Midfielder,Arsenal,Fulham,2023-08-26
3,15,31,14,0,True,2023-09-03T15:30:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3935,32676,1177,5112,Thomas,Arsenal,3,Midfielder,Arsenal,Man Utd,2023-09-03
4,15,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-7455,25570,356,7811,Thomas,Arsenal,3,Midfielder,Arsenal,Everton,2023-09-17
5,15,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-3774,21998,21,3795,Thomas,Arsenal,3,Midfielder,Arsenal,Spurs,2023-09-24
6,15,62,3,0,False,2023-09-30T14:00:00Z,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2365,19651,31,2396,Thomas,Arsenal,3,Midfielder,Arsenal,Bournemouth,2023-09-30
7,15,71,13,1,True,2023-10-08T15:30:00Z,1,0,8,15,0,0,0,0,0,0,0,0,0,0,0,3,2.4,1.8,0.0,0.4,0,0.00,0.02,0.02,0.00,48,-550,19294,353,903,Thomas,Arsenal,3,Midfielder,Arsenal,Man City,2023-10-08
8,15,84,7,0,False,2023-10-21T16:30:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,216,19761,754,538,Thomas,Arsenal,3,Midfielder,Arsenal,Chelsea,2023-10-21
9,15,91,17,0,True,2023-10-28T14:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-735,19051,195,930,Thomas,Arsenal,3,Midfielder,Arsenal,Sheffield Utd,2023-10-28
10,15,107,15,0,False,2023-11-04T17:30:00Z,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-1077,18001,21,1098,Thomas,Arsenal,3,Midfielder,Arsenal,Newcastle,2023-11-04
11,15,111,6,0,True,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-685,17296,15,700,Thomas,Arsenal,3,Midfielder,Arsenal,Burnley,2023-11-11
12,15,121,4,0,False,2023-11-25T17:30:00Z,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-600,16716,23,623,Thomas,Arsenal,3,Midfielder,Arsenal,Brentford,2023-11-25
13,15,131,20,0,True,2023-12-02T15:00:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-288,16455,12,300,Thomas,Arsenal,3,Midfielder,Arsenal,Wolves,2023-12-02
