,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position
5,8,56,14,0,False,2022-09-04T15:30:00Z,3.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,49,978,97616,9302,8324,Tierney,,2,Defender
6,8,72,4,6,False,2022-09-18T11:00:00Z,0.0,3.0,8,90,0,0,1,0,0,0,0,0,0,0,0,27,13.6,14.1,3.0,3.1,1,0.02090,0.13033,0.15123,0.53270,48,383,98913,3508,3125,Tierney,,2,Defender
7,8,81,18,1,True,2022-10-01T11:30:00Z,3.0,1.0,9,17,0,0,0,0,0,0,0,0,0,0,0,3,5.8,3.4,7.0,1.6,0,0.01930,0.02564,0.04494,0.01480,48,-6885,91146,2327,9212,Tierney,,2,Defender
8,8,91,12,1,True,2022-10-09T15:30:00Z,3.0,2.0,10,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.6,0.0,0.1,0,0.00000,0.00082,0.00082,0.11760,48,-1607,91159,3571,5178,Tierney,,2,Defender
9,8,104,11,1,False,2022-10-16T13:00:00Z,0.0,1.0,11,14,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.3,0.0,0.3,0,0.00000,0.00170,0.00170,0.16980,48,-404,92010,3930,4334,Tierney,,2,Defender
10,8,127,17,1,False,2022-10-23T13:00:00Z,1.0,1.0,13,18,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.7,2.0,0.5,0,0.00000,0.00425,0.00425,0.00000,48,-10,90247,2567,2577,Tierney,,2,Defender
11,8,131,16,1,True,2022-10-30T14:00:00Z,5.0,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,2,3.0,1.1,0.0,0.4,0,0.00000,0.01122,0.01122,0.04350,48,-610,90458,3006,3616,Tierney,,2,Defender
12,8,142,6,1,False,2022-11-06T12:00:00Z,0.0,1.0,15,12,0,0,0,0,0,0,0,0,0,0,0,5,3.8,0.0,0.0,0.4,0,0.00000,0.00106,0.00106,0.05020,48,-2020,89045,1811,3831,Tierney,,2,Defender
13,8,160,20,0,False,2022-11-12T19:45:00Z,0.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-1721,87986,1705,3426,Tierney,,2,Defender
14,8,161,19,2,True,2022-12-26T20:00:00Z,3.0,1.0,17,72,0,0,0,1,0,0,0,0,0,0,0,10,3.2,13.8,4.0,2.1,1,0.00000,0.03930,0.03930,0.97220,47,4387,93549,13058,8671,Tierney,,2,Defender
15,8,172,5,0,False,2022-12-31T17:30:00Z,2.0,4.0,18,30,0,0,0,2,0,0,0,0,0,0,0,4,7.4,0.3,0.0,0.8,0,0.00000,0.00014,0.00014,0.78380,47,-63,93936,2051,2114,Tierney,,2,Defender
16,8,181,15,0,True,2023-01-03T19:45:00Z,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,47,-2740,91372,656,3396,Tierney,,2,Defender
0,10,1,7,5,False,2022-08-05T19:00:00Z,0.0,2.0,1,90,0,0,1,0,0,0,0,1,0,0,0,25,31.4,12.0,0.0,4.3,1,0.00000,0.03297,0.03297,1.21190,45,0,533085,0,0,White,,2,Defender
1,10,11,10,1,True,2022-08-13T14:00:00Z,4.0,2.0,2,74,0,0,0,2,0,0,0,0,0,0,0,8,9.8,3.3,0.0,1.3,1,0.00000,0.01567,0.01567,0.30280,45,-5992,567751,34000,39992,White,,2,Defender
2,10,21,3,7,False,2022-08-20T16:30:00Z,0.0,3.0,3,74,0,0,1,0,0,0,0,0,0,0,1,29,11.0,4.3,2.0,1.7,1,0.00000,0.09265,0.09265,0.11530,45,-43654,533476,29194,72848,White,,2,Defender
3,10,31,9,1,True,2022-08-27T16:30:00Z,2.0,1.0,4,90,0,0,0,1,0,0,0,1,0,0,0,10,11.8,3.8,4.0,2.0,1,0.00000,0.03460,0.03460,0.83280,45,-11093,534553,31566,42659,White,,2,Defender
4,10,41,2,8,True,2022-08-31T18:30:00Z,2.0,1.0,5,64,0,0,1,0,0,0,0,0,0,0,2,29,5.4,13.5,2.0,2.1,1,0.00000,0.28366,0.28366,0.19790,45,-22463,518671,22981,45444,White,,2,Defender
5,10,56,14,1,False,2022-09-04T15:30:00Z,3.0,1.0,6,79,0,0,0,3,0,0,0,0,0,0,0,8,8.4,6.4,0.0,1.5,1,0.00000,0.10057,0.10057,1.43910,45,23639,557430,60655,37016,White,,2,Defender
6,10,72,4,6,False,2022-09-18T11:00:00Z,0.0,3.0,8,85,0,0,1,0,0,0,0,0,0,0,0,27,16.6,27.6,2.0,4.6,1,0.00000,0.06271,0.06271,0.49160,45,-2908,558350,20366,23274,White,,2,Defender
7,10,81,18,5,True,2022-10-01T11:30:00Z,3.0,1.0,9,88,0,1,0,1,0,0,0,0,0,0,0,27,34.8,31.4,3.0,6.9,1,0.02300,0.37414,0.39714,1.57420,45,-6394,560494,33022,39416,White,,2,Defender
8,10,91,12,1,True,2022-10-09T15:30:00Z,3.0,2.0,10,90,0,0,0,2,0,0,0,0,0,0,0,7,8.2,1.8,6.0,1.6,1,0.00000,0.01280,0.01280,1.12980,45,37470,605532,67742,30272,White,,2,Defender
9,10,104,11,6,False,2022-10-16T13:00:00Z,0.0,1.0,11,75,0,0,1,0,0,0,0,0,0,0,0,21,25.8,1.6,0.0,2.7,1,0.00000,0.01402,0.01402,1.68540,45,39484,649753,67943,28459,White,,2,Defender
10,10,127,17,6,False,2022-10-23T13:00:00Z,1.0,1.0,13,71,0,1,0,1,0,0,0,0,0,0,1,29,37.0,29.9,4.0,7.1,1,0.00000,0.08940,0.08940,0.67380,45,111248,732343,129215,17967,White,,2,Defender
11,10,131,16,6,True,2022-10-30T14:00:00Z,5.0,0.0,14,90,0,0,1,0,0,0,0,0,0,0,0,27,16.6,5.4,4.0,2.6,1,0.10730,0.04514,0.15244,0.43140,46,139797,878886,151971,12174,White,,2,Defender
12,10,142,6,5,False,2022-11-06T12:00:00Z,0.0,1.0,15,90,0,0,1,0,0,0,0,1,0,0,0,21,10.4,12.8,7.0,3.0,1,0.12530,0.02042,0.14572,0.29150,46,26888,909298,53353,26465,White,,2,Defender
13,10,160,20,8,False,2022-11-12T19:45:00Z,0.0,2.0,16,90,0,0,1,0,0,0,0,0,0,0,2,31,15.0,39.9,1.0,5.6,1,0.05130,0.20624,0.25754,0.67930,46,112165,1029858,133123,20958,White,,2,Defender
14,10,161,19,2,True,2022-12-26T20:00:00Z,3.0,1.0,17,90,0,0,0,1,0,0,0,0,0,0,0,20,19.0,22.5,4.0,4.6,1,0.00000,0.32862,0.32862,1.06940,47,466749,1507857,779158,312409,White,,2,Defender
15,10,172,5,1,False,2022-12-31T17:30:00Z,2.0,4.0,18,59,0,0,0,0,0,0,0,0,0,0,0,6,6.4,0.3,2.0,0.9,1,0.00000,0.00079,0.00079,0.36130,47,30308,1540150,67393,37085,White,,2,Defender
16,10,181,15,7,True,2023-01-03T19:45:00Z,0.0,0.0,19,75,0,0,1,0,0,0,0,0,0,0,1,25,18.0,12.4,2.0,3.2,1,0.00000,0.01500,0.01500,1.08010,47,-39563,1499746,32003,71566,White,,2,Defender
0,11,1,7,1,False,2022-08-05T19:00:00Z,0.0,2.0,1,7,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.3,0.0,1.3,0,0.00000,0.04258,0.04258,0.00000,70,0,67198,0,0,Nketiah,,4,Forward
1,11,11,10,1,True,2022-08-13T14:00:00Z,4.0,2.0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,2.2,0.5,17.0,2.0,0,0.03880,0.00180,0.04060,0.12940,69,-17931,57718,3918,21849,Nketiah,,4,Forward
2,11,21,3,1,False,2022-08-20T16:30:00Z,0.0,3.0,3,16,0,0,0,0,0,0,0,0,0,0,0,-1,5.4,10.9,17.0,3.3,0,0.07950,0.01318,0.09268,0.16560,68,-14362,47543,2722,17084,Nketiah,,4,Forward
3,11,31,9,1,True,2022-08-27T16:30:00Z,2.0,1.0,4,29,0,0,0,0,0,0,0,0,0,0,0,4,7.2,0.7,61.0,6.9,0,0.35850,0.00702,0.36552,0.32620,67,-8641,41747,1525,10166,Nketiah,,4,Forward
4,11,41,2,1,True,2022-08-31T18:30:00Z,2.0,1.0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.4,5.0,0.3,0,0.04930,0.00086,0.05016,0.00000,67,-3885,40171,1594,5479,Nketiah,,4,Forward
5,11,56,14,1,False,2022-09-04T15:30:00Z,3.0,1.0,6,16,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.0,2.0,0.4,0,0.00000,0.00001,0.00001,0.30360,66,-4503,37407,1067,5570,Nketiah,,4,Forward
6,11,72,4,1,False,2022-09-18T11:00:00Z,0.0,3.0,8,12,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.7,2.0,0.3,0,0.00000,0.00260,0.00260,0.04110,66,-631,36624,333,964,Nketiah,,4,Forward
7,11,81,18,1,True,2022-10-01T11:30:00Z,3.0,1.0,9,10,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.6,2.0,0.3,0,0.00000,0.01708,0.01708,0.00000,66,-1040,36648,879,1919,Nketiah,,4,Forward
8,11,91,12,1,True,2022-10-09T15:30:00Z,3.0,2.0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00000,0.00099,0.00099,0.11760,66,-824,36582,1364,2188,Nketiah,,4,Forward
9,11,104,11,1,False,2022-10-16T13:00:00Z,0.0,1.0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,7.0,0.5,0,0.07120,0.00109,0.07229,0.13740,65,-485,36793,1236,1721,Nketiah,,4,Forward
10,11,127,17,1,False,2022-10-23T13:00:00Z,1.0,1.0,13,19,0,0,0,0,0,0,0,0,0,0,0,-1,1.4,2.3,18.0,2.2,0,0.09070,0.00608,0.09678,0.00000,65,-272,36526,488,760,Nketiah,,4,Forward
11,11,131,16,1,True,2022-10-30T14:00:00Z,5.0,0.0,14,15,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.9,6.0,1.9,0,0.00000,0.02584,0.02584,0.04350,65,-487,36550,684,1171,Nketiah,,4,Forward
12,11,142,6,0,False,2022-11-06T12:00:00Z,0.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,65,4,37096,1296,1292,Nketiah,,4,Forward
13,11,160,20,0,False,2022-11-12T19:45:00Z,0.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,65,-99,37427,1209,1308,Nketiah,,4,Forward
14,11,161,19,6,True,2022-12-26T20:00:00Z,3.0,1.0,17,90,1,0,0,1,0,0,0,0,0,0,0,22,32.0,2.7,55.0,9.0,1,0.45560,0.02662,0.48222,1.06940,65,195305,235766,273095,77790,Nketiah,,4,Forward
15,11,172,5,8,False,2022-12-31T17:30:00Z,2.0,4.0,18,90,1,0,0,2,0,0,0,0,0,0,2,33,33.6,2.8,39.0,7.5,1,0.71610,0.02459,0.74069,1.14510,65,46350,283638,62424,16074,Nketiah,,4,Forward
16,11,181,15,1,True,2023-01-03T19:45:00Z,0.0,0.0,19,90,0,0,1,0,0,0,0,1,0,0,0,1,4.0,4.3,42.0,5.0,1,0.10120,0.05823,0.15943,1.08010,65,48352,333874,83201,34849,Nketiah,,4,Forward
0,12,1,7,0,False,2022-08-05T19:00:00Z,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,60,0,141711,0,0,Smith Rowe,,3,Midfielder
1,12,11,10,1,True,2022-08-13T14:00:00Z,4.0,2.0,2,6,0,0,0,0,0,0,0,0,0,0,0,6,5.0,14.3,0.0,1.9,0,0.00000,0.12367,0.12367,0.12940,59,-48857,93669,1122,49979,Smith Rowe,,3,Midfielder
2,12,21,3,1,False,2022-08-20T16:30:00Z,0.0,3.0,3,16,0,0,0,0,0,0,0,0,0,0,0,6,7.4,10.7,17.0,3.5,0,0.03960,0.03041,0.07001,0.16560,59,-11539,89169,7054,18593,Smith Rowe,,3,Midfielder
3,12,31,9,0,True,2022-08-27T16:30:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,58,-14768,77762,3256,18024,Smith Rowe,,3,Midfielder
4,12,41,2,1,True,2022-08-31T18:30:00Z,2.0,1.0,5,9,0,0,0,0,0,0,0,0,0,0,0,4,3.4,10.9,0.0,1.4,0,0.00000,0.02674,0.02674,0.00000,58,-10373,70354,2997,13370,Smith Rowe,,3,Midfielder
5,12,56,14,1,False,2022-09-04T15:30:00Z,3.0,1.0,6,16,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.8,1.0,0.0,0,0.05350,0.01123,0.06473,0.30360,57,-3725,69914,5845,9570,Smith Rowe,,3,Midfielder
6,12,72,4,0,False,2022-09-18T11:00:00Z,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,57,-3248,58723,104,3352,Smith Rowe,,3,Midfielder
7,12,81,18,0,True,2022-10-01T11:30:00Z,3.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-6913,52361,192,7105,Smith Rowe,,3,Midfielder
8,12,91,12,0,True,2022-10-09T15:30:00Z,3.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-5184,47289,111,5295,Smith Rowe,,3,Midfielder
9,12,104,11,0,False,2022-10-16T13:00:00Z,0.0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-2584,44855,60,2644,Smith Rowe,,3,Midfielder
10,12,127,17,0,False,2022-10-23T13:00:00Z,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-783,43037,33,816,Smith Rowe,,3,Midfielder
11,12,131,16,0,True,2022-10-30T14:00:00Z,5.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-1176,41905,39,1215,Smith Rowe,,3,Midfielder
12,12,142,6,0,False,2022-11-06T12:00:00Z,0.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-844,41117,53,897,Smith Rowe,,3,Midfielder
13,12,160,20,0,False,2022-11-12T19:45:00Z,0.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-628,40530,41,669,Smith Rowe,,3,Midfielder
14,12,161,19,0,True,2022-12-26T20:00:00Z,3.0,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-353,40309,1057,1410,Smith Rowe,,3,Midfielder
15,12,172,5,0,False,2022-12-31T17:30:00Z,2.0,4.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-307,40062,97,404,Smith Rowe,,3,Midfielder
16,12,181,15,0,True,2023-01-03T19:45:00Z,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,56,-233,39851,50,283,Smith Rowe,,3,Midfielder
0,13,1,7,6,False,2022-08-05T19:00:00Z,0.0,2.0,1,90,0,1,1,0,0,0,0,0,0,0,0,10,1.8,7.6,36.0,4.5,1,0.25830,0.11039,0.36869,1.21190,80,0,1772492,0,0,Saka,,3,Midfielder
1,13,11,10,2,True,2022-08-13T14:00:00Z,4.0,2.0,2,83,0,0,0,2,0,0,0,0,0,0,0,18,13.8,43.9,23.0,8.1,1,0.03770,0.28500,0.32270,0.33060,80,-38146,1922750,93462,131608,Saka,,3,Midfielder
2,13,21,3,3,False,2022-08-20T16:30:00Z,0.0,3.0,3,87,0,0,1,0,0,0,0,0,0,0,0,12,12.0,29.9,8.0,5.0,1,0.02390,0.13348,0.15738,0.25790,80,-310888,1658605,67472,378360,Saka,,3,Midfielder
3,13,31,9,5,True,2022-08-27T16:30:00Z,2.0,1.0,4,90,0,1,0,1,0,0,0,0,0,0,0,19,28.0,25.4,45.0,9.8,1,0.47380,0.10734,0.58114,0.83280,79,-350292,1344008,28075,378367,Saka,,3,Midfielder
4,13,41,2,5,True,2022-08-31T18:30:00Z,2.0,1.0,5,87,0,1,0,1,0,0,0,0,0,0,0,19,24.6,42.7,49.0,11.6,1,0.45240,0.34341,0.79581,0.45140,79,-182936,1189232,22544,205480,Saka,,3,Midfielder
5,13,56,14,7,False,2022-09-04T15:30:00Z,3.0,1.0,6,90,1,0,0,3,0,0,0,1,0,0,1,20,34.2,18.5,52.0,10.5,1,0.39930,0.06968,0.46898,1.55190,78,-123281,1091602,34101,157382,Saka,,3,Midfielder
6,13,72,4,9,False,2022-09-18T11:00:00Z,0.0,3.0,8,90,0,2,1,0,0,0,0,0,0,0,0,28,42.6,41.8,33.0,11.7,1,0.22860,0.13483,0.36343,0.53270,78,56733,1222425,108114,51381,Saka,,3,Midfielder
7,13,81,18,2,True,2022-10-01T11:30:00Z,3.0,1.0,9,90,0,0,0,1,0,0,0,0,0,0,0,17,21.2,69.0,34.0,12.4,1,0.27310,0.20199,0.47509,1.57420,78,21882,1222918,96664,74782,Saka,,3,Midfielder
8,13,91,12,15,True,2022-10-09T15:30:00Z,3.0,2.0,10,90,2,0,0,2,0,0,0,0,0,0,3,44,70.8,3.7,97.0,17.2,1,2.04130,0.02396,2.06526,1.01220,78,-84324,1146083,43669,127993,Saka,,3,Midfielder
9,13,104,11,9,False,2022-10-16T13:00:00Z,0.0,1.0,11,81,1,0,1,0,0,0,0,0,0,0,1,28,37.4,18.3,19.0,7.5,1,0.09240,0.08806,0.18046,1.71770,78,257682,1437635,283723,26041,Saka,,3,Midfielder
10,13,127,17,1,False,2022-10-23T13:00:00Z,1.0,1.0,13,90,0,0,0,1,0,0,0,1,0,0,0,2,3.0,3.0,11.0,1.7,1,0.07140,0.03755,0.10895,0.67380,79,198054,1663523,318352,120298,Saka,,3,Midfielder
11,13,131,16,4,True,2022-10-30T14:00:00Z,5.0,0.0,14,26,0,1,0,0,0,0,0,0,0,0,0,15,21.6,40.8,10.0,7.2,1,0.15640,0.12224,0.27864,0.04310,80,228454,1906911,295489,67035,Saka,,3,Midfielder
12,13,142,6,5,False,2022-11-06T12:00:00Z,0.0,1.0,15,90,0,1,1,0,0,0,0,1,0,0,0,16,23.8,43.5,6.0,7.3,1,0.10730,0.13067,0.23797,0.29150,80,-120800,1787092,83891,204691,Saka,,3,Midfielder
13,13,160,20,3,False,2022-11-12T19:45:00Z,0.0,2.0,16,90,0,0,1,0,0,0,0,0,0,0,0,8,7.4,47.4,4.0,5.9,1,0.00000,0.21557,0.21557,0.67930,80,97296,1902846,151634,54338,Saka,,3,Midfielder
14,13,161,19,9,True,2022-12-26T20:00:00Z,3.0,1.0,17,90,1,0,0,1,0,0,0,0,0,0,2,38,48.4,53.2,29.0,13.1,1,0.65570,0.31127,0.96697,1.06940,80,73871,1996343,532515,458644,Saka,,3,Midfielder
15,13,172,5,6,False,2022-12-31T17:30:00Z,2.0,4.0,18,90,1,0,0,2,0,0,0,1,0,0,0,23,45.2,11.3,21.0,7.8,1,0.36720,0.06131,0.42851,1.14510,80,126348,2135609,153994,27646,Saka,,3,Midfielder
16,13,181,15,3,True,2023-01-03T19:45:00Z,0.0,0.0,19,90,0,0,1,0,0,0,0,0,0,0,0,5,13.6,38.3,28.0,8.0,1,0.13600,0.06103,0.19703,1.08010,81,116017,2259044,157009,40992,Saka,,3,Midfielder
0,14,1,7,0,False,2022-08-05T19:00:00Z,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,45,0,172673,0,0,Tomiyasu,,2,Defender
1,14,11,10,0,True,2022-08-13T14:00:00Z,4.0,2.0,2,15,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.3,0.0,0.0,0,0.00000,0.00111,0.00111,0.15720,44,-49600,122934,711,50311,Tomiyasu,,2,Defender
2,14,21,3,1,False,2022-08-20T16:30:00Z,0.0,3.0,3,15,0,0,0,0,0,0,0,0,0,0,0,5,3.8,0.4,0.0,0.4,0,0.00000,0.00255,0.00255,0.16560,44,-17045,109497,6225,23270,Tomiyasu,,2,Defender
3,14,31,9,1,True,2022-08-27T16:30:00Z,2.0,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.09440,43,-16523,94780,3196,19719,Tomiyasu,,2,Defender
4,14,41,2,1,True,2022-08-31T18:30:00Z,2.0,1.0,5,26,0,0,0,1,0,0,0,0,0,0,0,9,8.4,10.8,4.0,2.3,0,0.00000,0.01807,0.01807,0.25350,43,-10096,86069,2673,12769,Tomiyasu,,2,Defender
5,14,56,14,1,False,2022-09-04T15:30:00Z,3.0,1.0,6,10,0,0,0,0,0,0,0,0,0,0,0,3,4.6,0.8,0.0,0.5,0,0.00000,0.00773,0.00773,0.11280,42,-5740,81612,4087,9827,Tomiyasu,,2,Defender
6,14,72,4,1,False,2022-09-18T11:00:00Z,0.0,3.0,8,4,0,0,0,0,0,0,0,0,0,0,0,2,0.8,0.7,0.0,0.2,0,0.00000,0.00296,0.00296,0.04110,42,-2454,76824,1620,4074,Tomiyasu,,2,Defender
7,14,81,18,1,True,2022-10-01T11:30:00Z,3.0,1.0,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00000,0.00004,0.00004,0.00000,42,-2528,76015,3759,6287,Tomiyasu,,2,Defender
8,14,91,12,1,True,2022-10-09T15:30:00Z,3.0,2.0,10,90,0,0,0,2,0,0,0,0,0,0,0,17,21.8,5.5,0.0,2.7,1,0.00000,0.00833,0.00833,1.12980,42,-2094,74494,3762,5856,Tomiyasu,,2,Defender
9,14,104,11,6,False,2022-10-16T13:00:00Z,0.0,1.0,11,90,0,0,1,0,0,0,0,0,0,0,0,26,12.4,1.3,0.0,1.4,1,0.00000,0.00759,0.00759,1.85510,42,3731,79400,8402,4671,Tomiyasu,,2,Defender
10,14,127,17,2,False,2022-10-23T13:00:00Z,1.0,1.0,13,90,0,0,0,1,0,0,0,0,0,0,0,19,18.0,6.8,2.0,2.7,1,0.00000,0.04743,0.04743,0.67380,42,10293,91333,14003,3710,Tomiyasu,,2,Defender
11,14,131,16,6,True,2022-10-30T14:00:00Z,5.0,0.0,14,62,0,0,1,0,0,0,0,0,0,0,0,25,8.0,16.3,18.0,4.2,1,0.07850,0.03948,0.11798,0.38790,42,6690,98696,10886,4196,Tomiyasu,,2,Defender
12,14,142,6,0,False,2022-11-06T12:00:00Z,0.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,42,-4140,94795,5554,9694,Tomiyasu,,2,Defender
13,14,160,20,0,False,2022-11-12T19:45:00Z,0.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,42,-10670,84158,753,11423,Tomiyasu,,2,Defender
14,14,161,19,0,True,2022-12-26T20:00:00Z,3.0,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,42,-16370,68325,6498,22868,Tomiyasu,,2,Defender
15,14,172,5,0,False,2022-12-31T17:30:00Z,2.0,4.0,18,30,0,0,0,2,0,0,0,0,0,0,0,4,2.2,0.0,0.0,0.2,0,0.00000,0.00019,0.00019,0.78380,42,-2872,65552,260,3132,Tomiyasu,,2,Defender
16,14,181,15,1,True,2023-01-03T19:45:00Z,0.0,0.0,19,14,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.4,0.0,0.2,0,0.00000,0.00494,0.00494,0.00000,42,-816,64896,530,1346,Tomiyasu,,2,Defender
0,15,1,7,6,False,2022-08-05T19:00:00Z,0.0,2.0,1,90,0,0,1,0,0,0,0,0,0,2,0,25,19.0,0.0,0.0,1.9,1,0.00000,0.00529,0.00529,1.21190,50,0,1128297,0,0,Ramsdale,,1,Goalkeeper
1,15,11,10,1,True,2022-08-13T14:00:00Z,4.0,2.0,2,90,0,0,0,2,0,0,0,0,0,1,0,10,11.6,0.0,0.0,1.2,1,0.00000,0.00337,0.00337,0.46000,50,31287,1369348,93632,62345,Ramsdale,,1,Goalkeeper
2,15,21,3,6,False,2022-08-20T16:30:00Z,0.0,3.0,3,90,0,0,1,0,0,0,0,0,0,1,0,20,7.6,0.0,0.0,0.8,1,0.00000,0.00094,0.00094,0.28090,50,-61359,1366505,88334,149693,Ramsdale,,1,Goalkeeper
3,15,31,9,2,True,2022-08-27T16:30:00Z,2.0,1.0,4,90,0,0,0,1,0,0,0,0,0,2,0,12,18.8,0.0,0.0,1.9,1,0.00000,0.00069,0.00069,0.83280,50,-12169,1422476,88190,100359,Ramsdale,,1,Goalkeeper
4,15,41,2,2,True,2022-08-31T18:30:00Z,2.0,1.0,5,90,0,0,0,1,0,0,0,0,0,2,0,13,17.4,0.0,0.0,1.7,1,0.00000,0.00016,0.00016,0.45140,50,-53340,1407588,48276,101616,Ramsdale,,1,Goalkeeper
5,15,56,14,2,False,2022-09-04T15:30:00Z,3.0,1.0,6,90,0,0,0,3,0,0,0,0,0,3,0,14,25.2,0.0,0.0,2.5,1,0.00000,0.00163,0.00163,1.55190,50,-250290,1164227,17642,267932,Ramsdale,,1,Goalkeeper
6,15,72,4,6,False,2022-09-18T11:00:00Z,0.0,3.0,8,90,0,0,1,0,0,0,0,0,0,2,0,24,17.8,0.0,0.0,1.8,1,0.00000,0.00068,0.00068,0.53270,49,-33636,1117890,26476,60112,Ramsdale,,1,Goalkeeper
7,15,81,18,2,True,2022-10-01T11:30:00Z,3.0,1.0,9,90,0,0,0,1,0,0,0,0,0,2,0,12,19.2,0.0,0.0,1.9,1,0.00000,0.00164,0.00164,1.57420,49,-32360,1109375,39331,71691,Ramsdale,,1,Goalkeeper
8,15,91,12,1,True,2022-10-09T15:30:00Z,3.0,2.0,10,90,0,0,0,2,0,0,0,0,0,2,0,15,12.6,0.0,0.0,1.3,1,0.00000,0.00380,0.00380,1.12980,49,-21961,1098374,36722,58683,Ramsdale,,1,Goalkeeper
